estado,data,cases,daily cases,deaths,daily deaths
AM,2020-03-02,0,0,0,0
AM,2020-03-03,0,0,0,0
AM,2020-03-04,0,0,0,0
AM,2020-03-05,0,0,0,0
AM,2020-03-06,0,0,0,0
AM,2020-03-07,0,0,0,0
AM,2020-03-08,0,0,0,0
AM,2020-03-09,0,0,0,0
AM,2020-03-10,0,0,0,0
AM,2020-03-11,0,0,0,0
AM,2020-03-12,0,0,0,0
AM,2020-03-13,0,0,0,0
AM,2020-03-14,0,0,0,0
AM,2020-03-15,0,0,0,0
AM,2020-03-16,0,0,0,0
AM,2020-03-17,0,0,0,0
AM,2020-03-18,0,0,0,0
AM,2020-03-19,1,1,0,0
AM,2020-03-20,1,0,0,0
AM,2020-03-21,5,4,0,0
AM,2020-03-22,13,7,0,0
AM,2020-03-23,16,3,0,0
AM,2020-03-24,23,7,0,0
AM,2020-03-25,27,3,0,0
AM,2020-03-26,33,6,0,0
AM,2020-03-27,40,7,0,0
AM,2020-03-28,111,70,1,0
AM,2020-03-29,140,29,1,0
AM,2020-03-30,151,11,1,0
AM,2020-03-31,175,24,3,2
AM,2020-04-01,200,25,3,0
AM,2020-04-02,229,29,3,0
AM,2020-04-03,260,31,7,4
AM,2020-04-04,311,51,12,5
AM,2020-04-05,417,106,14,2
AM,2020-04-06,532,115,19,5
AM,2020-04-07,636,104,23,4
AM,2020-04-08,804,168,30,7
AM,2020-04-09,899,95,40,10
AM,2020-04-10,981,82,50,10
AM,2020-04-11,1050,69,53,3
AM,2020-04-12,1206,156,62,9
AM,2020-04-13,1275,69,71,9
AM,2020-04-14,1484,209,90,19
AM,2020-04-15,1554,70,106,16
AM,2020-04-16,1719,165,124,18
AM,2020-04-17,1809,90,145,21
AM,2020-04-18,1897,88,161,16
AM,2020-04-19,2044,147,182,21
AM,2020-04-20,2160,116,185,3
AM,2020-04-21,2270,110,193,8
AM,2020-04-22,2479,209,207,14
AM,2020-04-23,2888,409,234,27
AM,2020-04-24,3194,306,255,21
AM,2020-04-25,3635,441,287,32
AM,2020-04-26,3833,198,304,17
AM,2020-04-27,3928,95,320,16
AM,2020-04-28,4337,409,351,31
AM,2020-04-29,4801,464,380,29
AM,2020-04-30,5254,453,425,45
AM,2020-05-01,5723,469,476,51
AM,2020-05-02,6062,339,501,25
AM,2020-05-03,6683,621,548,47
AM,2020-05-04,7242,559,584,36
AM,2020-05-05,8109,867,649,65
AM,2020-05-06,9243,1134,751,102
AM,2020-05-07,10099,856,806,55
AM,2020-05-08,10727,628,874,68
AM,2020-05-09,11925,1198,962,88
AM,2020-05-10,12599,674,1004,42
AM,2020-05-11,12919,320,1035,31
AM,2020-05-12,14168,1249,1098,63
AM,2020-05-13,15816,1648,1160,62
AM,2020-05-14,17181,1365,1235,75
AM,2020-05-15,18392,1211,1331,96
AM,2020-05-16,19677,1285,1375,44
AM,2020-05-17,20328,651,1413,38
AM,2020-05-18,20913,585,1433,20
AM,2020-05-19,22132,1219,1491,58
AM,2020-05-20,23704,1572,1561,70
AM,2020-05-21,25367,1663,1620,59
AM,2020-05-22,27038,1671,1669,49
AM,2020-05-23,28802,1764,1744,75
AM,2020-05-24,29867,1065,1758,14
AM,2020-05-25,30282,415,1781,23
AM,2020-05-26,31949,1667,1852,71
AM,2020-05-27,33508,1559,1891,39
AM,2020-05-28,36146,2638,1964,73
AM,2020-05-29,38909,2763,2011,47
AM,2020-05-30,40560,1651,2047,36
AM,2020-05-31,41378,818,2052,5
AM,2020-06-01,41774,396,2071,19
AM,2020-06-02,43195,1421,2102,31
AM,2020-06-03,44347,1152,2138,36
AM,2020-06-04,46473,2126,2183,45
AM,2020-06-05,47666,1193,2199,16
AM,2020-06-06,48785,1119,2232,33
AM,2020-06-07,49269,484,2250,18
AM,2020-06-08,49811,542,2271,21
AM,2020-06-09,51234,1423,2315,44
AM,2020-06-10,52849,1615,2363,48
AM,2020-06-11,53989,1140,2400,37
AM,2020-06-12,55111,1122,2429,29
AM,2020-06-13,56026,915,2465,36
AM,2020-06-14,56506,480,2492,27
AM,2020-06-15,56777,271,2512,20
AM,2020-06-16,58018,1241,2549,37
AM,2020-06-17,59547,1529,2579,30
AM,2020-06-18,60736,1189,2605,26
AM,2020-06-19,61683,947,2624,19
AM,2020-06-20,62902,1219,2650,26
AM,2020-06-21,63410,508,2657,7
AM,2020-06-22,63731,321,2671,14
AM,2020-06-23,65073,1342,2686,15
AM,2020-06-24,66764,1691,2710,24
AM,2020-06-25,67267,503,2731,21
AM,2020-06-26,68220,953,2739,8
AM,2020-06-27,69022,802,2772,33
AM,2020-06-28,69649,627,2780,8
AM,2020-06-29,69893,244,2792,12
AM,2020-06-30,70823,930,2823,31
AM,2020-07-01,72284,1461,2843,20
AM,2020-07-02,73530,1246,2862,19
AM,2020-07-03,74537,1007,2887,25
AM,2020-07-04,75945,1408,2918,31
AM,2020-07-05,76014,69,2929,11
AM,2020-07-06,76424,410,2938,9
AM,2020-07-07,79167,2743,2952,14
AM,2020-07-08,80082,915,2967,15
AM,2020-07-09,81318,1236,2985,18
AM,2020-07-10,82507,1189,3008,23
AM,2020-07-11,83230,723,3023,15
AM,2020-07-12,83526,296,3039,16
AM,2020-07-13,84412,886,3048,9
AM,2020-07-14,85641,1229,3063,15
AM,2020-07-15,86944,1303,3080,17
AM,2020-07-16,88025,1081,3095,15
AM,2020-07-17,88822,797,3118,23
AM,2020-07-18,90534,1712,3129,11
AM,2020-07-19,90913,379,3149,20
AM,2020-07-20,91389,476,3146,-3
AM,2020-07-21,92164,775,3169,23
AM,2020-07-22,92721,557,3183,14
AM,2020-07-23,94219,1498,3193,10
AM,2020-07-24,95424,1205,3199,6
AM,2020-07-25,96094,670,3210,11
AM,2020-07-26,96463,369,3217,7
AM,2020-07-27,97079,616,3224,7
AM,2020-07-28,98118,1039,3236,12
AM,2020-07-29,99093,975,3246,10
AM,2020-07-30,100140,1047,3252,6
AM,2020-07-31,100940,800,3268,16
AM,2020-08-01,101777,837,3278,10
AM,2020-08-02,102124,347,3283,5
AM,2020-08-03,102386,262,3288,5
AM,2020-08-04,103269,883,3299,11
AM,2020-08-05,104250,981,3317,18
AM,2020-08-06,105054,804,3335,18
AM,2020-08-07,105857,803,3345,10
AM,2020-08-08,106428,571,3364,19
AM,2020-08-09,106950,522,3359,-5
AM,2020-08-10,107197,247,3384,25
AM,2020-08-11,108105,908,3405,21
AM,2020-08-12,108920,815,3417,12
AM,2020-08-13,109802,882,3435,18
AM,2020-08-14,110777,975,3455,20
AM,2020-08-15,111241,464,3463,8
AM,2020-08-16,111912,671,3483,20
AM,2020-08-17,112263,351,3505,22
AM,2020-08-18,112881,618,3524,19
AM,2020-08-19,113592,711,3537,13
AM,2020-08-20,114335,743,3551,14
AM,2020-08-21,114792,457,3556,5
AM,2020-08-22,115369,577,3557,1
AM,2020-08-23,115615,246,3563,6
AM,2020-08-24,115792,177,3578,15
AM,2020-08-25,116579,787,3588,10
AM,2020-08-26,117412,833,3600,12
AM,2020-08-27,118083,671,3616,16
AM,2020-08-28,118844,761,3629,13
AM,2020-08-29,119859,1015,3634,5
AM,2020-08-30,120060,201,3639,5
AM,2020-08-31,120296,236,3649,10
AM,2020-09-01,120919,623,3661,12
AM,2020-09-02,121793,874,3798,137
AM,2020-09-03,122520,727,3828,30
AM,2020-09-04,123187,667,3834,6
AM,2020-09-05,123726,539,3841,7
AM,2020-09-06,123811,85,3847,6
AM,2020-09-07,123905,94,3849,2
AM,2020-09-08,124223,318,3855,6
AM,2020-09-09,124959,736,3862,7
AM,2020-09-10,125660,701,3874,12
AM,2020-09-11,126423,763,3883,9
AM,2020-09-12,126939,516,3888,5
AM,2020-09-13,127132,193,3892,4
AM,2020-09-14,127407,275,3898,6
AM,2020-09-15,128150,743,3907,9
AM,2020-09-16,128851,701,3920,13
AM,2020-09-17,129501,650,3931,11
AM,2020-09-18,130359,858,3950,19
AM,2020-09-19,131573,1214,3956,6
AM,2020-09-20,131757,184,3959,3
AM,2020-09-21,131920,163,3964,5
AM,2020-09-22,132687,767,3967,3
AM,2020-09-23,133413,726,3984,17
AM,2020-09-24,134289,876,3992,8
AM,2020-09-25,135205,916,4000,8
AM,2020-09-26,136169,964,4022,22
AM,2020-09-27,136416,247,4027,5
AM,2020-09-28,136708,292,4031,4
AM,2020-09-29,137964,1256,4035,4
AM,2020-09-30,139326,1362,4156,121
AM,2020-10-01,140240,914,4159,3
AM,2020-10-02,141199,959,4162,3
AM,2020-10-03,142137,938,4169,7
AM,2020-10-04,142382,245,4176,7
AM,2020-10-05,142573,191,4185,9
AM,2020-10-06,143571,998,4193,8
AM,2020-10-07,144492,921,4202,9
AM,2020-10-08,145367,875,4215,13
AM,2020-10-09,146233,866,4222,7
AM,2020-10-10,147038,805,4235,13
AM,2020-10-11,147457,419,4239,4
AM,2020-10-12,147465,8,4247,8
AM,2020-10-13,147864,399,4254,7
AM,2020-10-14,148518,654,4268,14
AM,2020-10-15,149366,848,4289,21
AM,2020-10-16,149784,418,4305,16
AM,2020-10-17,151186,1402,4325,20
AM,2020-10-18,151597,411,4332,7
AM,2020-10-19,151858,261,4350,18
AM,2020-10-20,152796,938,4363,13
AM,2020-10-21,154465,1669,4372,9
AM,2020-10-22,155230,765,4396,24
AM,2020-10-23,156196,966,4426,30
AM,2020-10-24,156975,779,4433,7
AM,2020-10-25,157324,349,4446,13
AM,2020-10-26,157668,344,4460,14
AM,2020-10-27,158718,1050,4478,18
AM,2020-10-28,159583,865,4491,13
AM,2020-10-29,160596,1013,4516,25
AM,2020-10-30,161434,838,4528,12
AM,2020-10-31,161683,249,4543,15
AM,2020-11-01,161974,291,4555,12
AM,2020-11-02,162139,165,4565,10
AM,2020-11-03,162560,421,4573,8
AM,2020-11-04,163399,839,4588,15
AM,2020-11-05,164070,671,4607,19
AM,2020-11-06,164070,0,4607,0
AM,2020-11-07,165394,1324,4622,15
AM,2020-11-08,165664,270,4625,3
AM,2020-11-09,165969,305,4644,19
AM,2020-11-10,166771,802,4650,6
AM,2020-11-11,167486,715,4655,5
AM,2020-11-12,167486,0,4655,0
AM,2020-11-13,168596,1110,4683,28
AM,2020-11-14,169165,569,4693,10
AM,2020-11-15,169333,168,4697,4
AM,2020-11-16,169552,219,4700,3
AM,2020-11-17,170458,906,4723,23
AM,2020-11-18,171161,703,4728,5
AM,2020-11-19,172118,957,4741,13
AM,2020-11-20,172858,740,4761,20
AM,2020-11-21,173346,488,4771,10
AM,2020-11-22,173477,131,4779,8
AM,2020-11-23,173780,303,4797,18
AM,2020-11-24,174579,799,4818,21
AM,2020-11-25,175298,719,4826,8
AM,2020-11-26,176214,916,4856,30
AM,2020-11-27,177142,928,4869,13
AM,2020-11-28,177800,658,4876,7
AM,2020-11-29,177991,191,4885,9
AM,2020-11-30,178200,209,4894,9
AM,2020-12-01,179265,1065,4896,2
AM,2020-12-02,179963,698,4912,16
AM,2020-12-03,180842,879,4932,20
AM,2020-12-04,181631,789,4936,4
AM,2020-12-05,182337,706,4946,10
AM,2020-12-06,182668,331,4951,5
AM,2020-12-07,182875,207,4964,13
AM,2020-12-08,183830,955,4969,5
AM,2020-12-09,184268,438,4973,4
AM,2020-12-10,185089,821,4978,5
AM,2020-12-11,185932,843,4987,9
AM,2020-12-12,186274,342,4998,11
AM,2020-12-13,186828,554,5001,3
AM,2020-12-14,187279,451,5011,10
AM,2020-12-15,187930,651,5026,15
AM,2020-12-16,188918,988,5036,10
AM,2020-12-17,189812,894,5049,13
AM,2020-12-18,190968,1156,5062,13
AM,2020-12-19,191674,706,5076,14
AM,2020-12-20,191976,302,5085,9
AM,2020-12-21,192327,351,5094,9
AM,2020-12-22,193544,1217,5111,17
AM,2020-12-23,194406,862,5133,22
AM,2020-12-24,195405,999,5151,18
AM,2020-12-25,195806,401,5161,10
AM,2020-12-26,196007,201,5173,12
AM,2020-12-27,196436,429,5190,17
AM,2020-12-28,196754,318,5206,16
AM,2020-12-29,198201,1447,5232,26
AM,2020-12-30,199570,1369,5258,26
AM,2020-12-31,201013,1443,5285,27
AM,2021-01-01,201574,561,5295,10
AM,2021-01-02,201867,293,5325,30
AM,2021-01-03,202413,546,5345,20
AM,2021-01-04,202972,559,5368,23
AM,2021-01-05,204900,1928,5414,46
AM,2021-01-06,207092,2192,5500,86
AM,2021-01-07,208798,1706,5546,46
AM,2021-01-08,208798,0,5546,0
AM,2021-01-09,212996,4198,5669,123
AM,2021-01-10,213961,965,5701,32
AM,2021-01-11,216112,2151,5756,55
AM,2021-01-12,218070,1958,5810,54
AM,2021-01-13,219544,1474,5879,69
AM,2021-01-14,223360,3816,5930,51
AM,2021-01-15,226511,3151,6043,113
AM,2021-01-16,229367,2856,6123,80
AM,2021-01-17,230644,1277,6191,68
AM,2021-01-18,232434,1790,6308,117
AM,2021-01-19,233971,1537,6450,142
AM,2021-01-20,238980,5009,6598,148
AM,2021-01-21,241182,2202,6757,159
AM,2021-01-22,245157,3975,6889,132
AM,2021-01-23,248561,3404,7051,162
AM,2021-01-24,249713,1152,7146,95
AM,2021-01-25,250935,1222,7232,86
AM,2021-01-26,254460,3525,7424,192
AM,2021-01-27,257606,3146,7560,136
AM,2021-01-28,259458,1852,7673,113
AM,2021-01-29,261574,2116,7793,120
AM,2021-01-30,265994,4420,8018,225
AM,2021-01-31,267394,1400,8117,99
AM,2021-02-01,268717,1323,8266,149
AM,2021-02-02,271177,2460,8414,148
AM,2021-02-03,273862,2685,8564,150
AM,2021-02-04,276551,2689,8716,152
AM,2021-02-05,278789,2238,8815,99
AM,2021-02-06,281754,2965,8934,119
AM,2021-02-07,282739,985,9003,69
AM,2021-02-08,283658,919,9116,113
AM,2021-02-09,285100,1442,9285,169
AM,2021-02-10,287844,2744,9452,167
AM,2021-02-11,290049,2205,9619,167
AM,2021-02-12,292494,2445,9753,134
AM,2021-02-13,294322,1828,9819,66
AM,2021-02-14,294954,632,9872,53
AM,2021-02-15,295879,925,9992,120
AM,2021-02-16,297687,1808,10100,108
AM,2021-02-17,299495,1808,10181,81
AM,2021-02-18,301636,2141,10286,105
AM,2021-02-19,303586,1950,10359,73
AP,2020-02-25,0,0,0,0
AP,2020-02-26,0,0,0,0
AP,2020-02-27,0,0,0,0
AP,2020-02-28,0,0,0,0
AP,2020-02-29,0,0,0,0
AP,2020-03-01,0,0,0,0
AP,2020-03-02,0,0,0,0
AP,2020-03-03,0,0,0,0
AP,2020-03-04,0,0,0,0
AP,2020-03-05,0,0,0,0
AP,2020-03-06,0,0,0,0
AP,2020-03-07,0,0,0,0
AP,2020-03-08,0,0,0,0
AP,2020-03-09,0,0,0,0
AP,2020-03-10,0,0,0,0
AP,2020-03-11,0,0,0,0
AP,2020-03-12,0,0,0,0
AP,2020-03-13,0,0,0,0
AP,2020-03-14,0,0,0,0
AP,2020-03-15,0,0,0,0
AP,2020-03-16,0,0,0,0
AP,2020-03-17,0,0,0,0
AP,2020-03-18,0,0,0,0
AP,2020-03-19,0,0,0,0
AP,2020-03-20,0,0,0,0
AP,2020-03-21,0,0,0,0
AP,2020-03-22,0,0,0,0
AP,2020-03-23,0,0,0,0
AP,2020-03-24,0,0,0,0
AP,2020-03-25,0,0,0,0
AP,2020-03-26,1,0,0,0
AP,2020-03-27,1,0,0,0
AP,2020-03-28,4,3,0,0
AP,2020-03-29,4,0,0,0
AP,2020-03-30,8,4,0,0
AP,2020-03-31,10,2,0,0
AP,2020-04-01,11,1,0,0
AP,2020-04-02,11,0,0,0
AP,2020-04-03,19,8,0,0
AP,2020-04-04,28,9,1,1
AP,2020-04-05,29,1,2,1
AP,2020-04-06,34,5,2,0
AP,2020-04-07,48,14,2,0
AP,2020-04-08,107,59,2,0
AP,2020-04-09,128,21,2,0
AP,2020-04-10,166,38,2,0
AP,2020-04-11,193,27,3,1
AP,2020-04-12,230,37,5,2
AP,2020-04-13,242,12,5,0
AP,2020-04-14,307,65,6,1
AP,2020-04-15,334,27,7,1
AP,2020-04-16,362,28,9,2
AP,2020-04-17,370,8,10,1
AP,2020-04-18,393,23,10,0
AP,2020-04-19,416,23,11,1
AP,2020-04-20,433,17,13,2
AP,2020-04-21,457,24,13,0
AP,2020-04-22,479,22,14,1
AP,2020-04-23,548,69,16,2
AP,2020-04-24,633,85,18,2
AP,2020-04-25,685,52,19,1
AP,2020-04-26,798,113,21,2
AP,2020-04-27,842,44,26,5
AP,2020-04-28,918,76,28,2
AP,2020-04-29,1016,98,31,3
AP,2020-04-30,1080,64,34,3
AP,2020-05-01,1121,41,37,3
AP,2020-05-02,1187,66,40,3
AP,2020-05-03,1482,295,43,3
AP,2020-05-04,1733,251,49,6
AP,2020-05-05,1931,198,55,6
AP,2020-05-06,2046,115,56,1
AP,2020-05-07,2199,153,61,5
AP,2020-05-08,2322,123,66,5
AP,2020-05-09,2493,171,69,3
AP,2020-05-10,2613,120,72,3
AP,2020-05-11,2671,58,73,1
AP,2020-05-12,2910,239,86,13
AP,2020-05-13,3005,95,94,8
AP,2020-05-14,3428,423,101,7
AP,2020-05-15,3630,202,103,2
AP,2020-05-16,3834,204,108,5
AP,2020-05-17,3952,118,119,11
AP,2020-05-18,4023,71,127,8
AP,2020-05-19,4310,287,136,9
AP,2020-05-20,4549,239,142,6
AP,2020-05-21,5188,639,151,9
AP,2020-05-22,5655,467,157,6
AP,2020-05-23,6091,436,162,5
AP,2020-05-24,6353,262,163,1
AP,2020-05-25,6584,231,168,5
AP,2020-05-26,6967,383,173,5
AP,2020-05-27,7619,652,183,10
AP,2020-05-28,8152,533,198,15
AP,2020-05-29,8469,317,207,9
AP,2020-05-30,9313,844,215,8
AP,2020-05-31,9602,289,222,7
AP,2020-06-01,9890,288,228,6
AP,2020-06-02,10511,621,237,9
AP,2020-06-03,11107,596,247,10
AP,2020-06-04,11551,444,254,7
AP,2020-06-05,12327,776,260,6
AP,2020-06-06,12773,446,269,9
AP,2020-06-07,13045,272,272,3
AP,2020-06-08,13294,249,278,6
AP,2020-06-09,13771,477,285,7
AP,2020-06-10,14623,852,289,4
AP,2020-06-11,15166,543,303,14
AP,2020-06-12,15683,517,312,9
AP,2020-06-13,16322,639,319,7
AP,2020-06-14,16512,190,324,5
AP,2020-06-15,16813,301,329,5
AP,2020-06-16,18024,1211,337,8
AP,2020-06-17,18618,594,338,1
AP,2020-06-18,19387,769,342,4
AP,2020-06-19,19922,535,348,6
AP,2020-06-20,21574,1652,353,5
AP,2020-06-21,21840,266,359,6
AP,2020-06-22,24682,2842,372,13
AP,2020-06-23,26437,1755,380,8
AP,2020-06-24,26919,482,387,7
AP,2020-06-25,27415,496,394,7
AP,2020-06-26,27662,247,401,7
AP,2020-06-27,27901,239,406,5
AP,2020-06-28,27985,84,407,1
AP,2020-06-29,28253,268,413,6
AP,2020-06-30,28492,239,417,4
AP,2020-07-01,28927,435,420,3
AP,2020-07-02,29153,226,427,7
AP,2020-07-03,29574,421,438,11
AP,2020-07-04,29809,235,441,3
AP,2020-07-05,29883,74,442,1
AP,2020-07-06,30004,121,449,7
AP,2020-07-07,30294,290,455,6
AP,2020-07-08,30524,230,462,7
AP,2020-07-09,30763,239,467,5
AP,2020-07-10,31080,317,470,3
AP,2020-07-11,31279,199,473,3
AP,2020-07-12,31364,85,474,1
AP,2020-07-13,31552,188,478,4
AP,2020-07-14,31885,333,483,5
AP,2020-07-15,32408,523,488,5
AP,2020-07-16,33004,596,493,5
AP,2020-07-17,33436,432,499,6
AP,2020-07-18,33585,149,505,6
AP,2020-07-19,33705,120,507,2
AP,2020-07-20,34145,440,515,8
AP,2020-07-21,34405,260,533,18
AP,2020-07-22,34660,255,544,11
AP,2020-07-23,34838,178,548,4
AP,2020-07-24,35026,188,552,4
AP,2020-07-25,35162,136,554,2
AP,2020-07-26,35220,58,554,0
AP,2020-07-27,35364,144,556,2
AP,2020-07-28,35697,333,558,2
AP,2020-07-29,35973,276,559,1
AP,2020-07-30,36272,299,561,2
AP,2020-07-31,36468,196,565,4
AP,2020-08-01,36595,127,568,3
AP,2020-08-02,36639,44,571,3
AP,2020-08-03,36804,165,576,5
AP,2020-08-04,36999,195,581,5
AP,2020-08-05,37318,319,588,7
AP,2020-08-06,37735,417,594,6
AP,2020-08-07,37964,229,599,5
AP,2020-08-08,38139,175,601,2
AP,2020-08-09,38208,69,602,1
AP,2020-08-10,38399,191,603,1
AP,2020-08-11,38636,237,604,1
AP,2020-08-12,38801,165,606,2
AP,2020-08-13,39015,214,609,3
AP,2020-08-14,39244,229,612,3
AP,2020-08-15,39431,187,613,1
AP,2020-08-16,39518,87,613,0
AP,2020-08-17,39703,185,617,4
AP,2020-08-18,39957,254,619,2
AP,2020-08-19,40211,254,622,3
AP,2020-08-20,40603,392,626,4
AP,2020-08-21,40875,272,627,1
AP,2020-08-22,41031,156,630,3
AP,2020-08-23,41120,89,631,1
AP,2020-08-24,41254,134,637,6
AP,2020-08-25,41553,299,642,5
AP,2020-08-26,41981,428,647,5
AP,2020-08-27,42285,304,652,5
AP,2020-08-28,42625,340,657,5
AP,2020-08-29,42771,146,659,2
AP,2020-08-30,42892,121,660,1
AP,2020-08-31,43193,301,661,1
AP,2020-09-01,43514,321,663,2
AP,2020-09-02,43800,286,668,5
AP,2020-09-03,44064,264,669,1
AP,2020-09-04,44454,390,670,1
AP,2020-09-05,44682,228,671,1
AP,2020-09-06,44770,88,672,1
AP,2020-09-07,44863,93,673,1
AP,2020-09-08,44999,136,675,2
AP,2020-09-09,45251,252,675,0
AP,2020-09-10,45529,278,676,1
AP,2020-09-11,45665,136,677,1
AP,2020-09-12,45789,124,678,1
AP,2020-09-13,45853,64,678,0
AP,2020-09-14,45955,102,680,2
AP,2020-09-15,46117,162,682,2
AP,2020-09-16,46266,149,685,3
AP,2020-09-17,46372,106,688,3
AP,2020-09-18,46601,229,690,2
AP,2020-09-19,46738,137,691,1
AP,2020-09-20,46863,125,691,0
AP,2020-09-21,46946,83,693,2
AP,2020-09-22,47135,189,695,2
AP,2020-09-23,47364,229,697,2
AP,2020-09-24,47516,152,698,1
AP,2020-09-25,47657,141,699,1
AP,2020-09-26,47745,88,702,3
AP,2020-09-27,47795,50,702,0
AP,2020-09-28,47935,140,704,2
AP,2020-09-29,48054,119,705,1
AP,2020-09-30,48254,200,709,4
AP,2020-10-01,48385,131,712,3
AP,2020-10-02,48529,144,713,1
AP,2020-10-03,48602,73,715,2
AP,2020-10-04,48628,26,716,1
AP,2020-10-05,48701,73,718,2
AP,2020-10-06,48814,113,721,3
AP,2020-10-07,48963,149,722,1
AP,2020-10-08,49085,122,724,2
AP,2020-10-09,49215,130,725,1
AP,2020-10-10,49303,88,725,0
AP,2020-10-11,49386,83,725,0
AP,2020-10-12,49424,38,726,1
AP,2020-10-13,49593,169,727,1
AP,2020-10-14,49745,152,728,1
AP,2020-10-15,49890,145,729,1
AP,2020-10-16,50072,182,730,1
AP,2020-10-17,50150,78,731,1
AP,2020-10-18,50191,41,731,0
AP,2020-10-19,50263,72,734,3
AP,2020-10-20,50382,119,734,0
AP,2020-10-21,50594,212,736,2
AP,2020-10-22,50822,228,738,2
AP,2020-10-23,50968,146,740,2
AP,2020-10-24,51074,106,741,1
AP,2020-10-25,51127,53,741,0
AP,2020-10-26,51192,65,741,0
AP,2020-10-27,51427,235,743,2
AP,2020-10-28,51523,96,744,1
AP,2020-10-29,51875,352,746,2
AP,2020-10-30,52030,155,747,1
AP,2020-10-31,52175,145,748,1
AP,2020-11-01,52500,325,748,0
AP,2020-11-02,52653,153,749,1
AP,2020-11-03,52832,179,751,2
AP,2020-11-04,52832,0,751,0
AP,2020-11-05,52832,0,751,0
AP,2020-11-06,52832,0,751,0
AP,2020-11-07,52832,0,751,0
AP,2020-11-08,53010,178,751,0
AP,2020-11-09,53330,320,764,13
AP,2020-11-10,53574,244,766,2
AP,2020-11-11,53790,216,770,4
AP,2020-11-12,54056,266,771,1
AP,2020-11-13,54417,361,774,3
AP,2020-11-14,54838,421,777,3
AP,2020-11-15,54979,141,777,0
AP,2020-11-16,55156,177,780,3
AP,2020-11-17,55382,226,782,2
AP,2020-11-18,55652,270,783,1
AP,2020-11-19,55885,233,785,2
AP,2020-11-20,56085,200,787,2
AP,2020-11-21,56236,151,789,2
AP,2020-11-22,56548,312,789,0
AP,2020-11-23,56922,374,792,3
AP,2020-11-24,57343,421,795,3
AP,2020-11-25,57698,355,799,4
AP,2020-11-26,58043,345,802,3
AP,2020-11-27,58300,257,805,3
AP,2020-11-28,58835,535,806,1
AP,2020-11-29,58956,121,806,0
AP,2020-11-30,59131,175,807,1
AP,2020-12-01,59423,292,810,3
AP,2020-12-02,59850,427,814,4
AP,2020-12-03,60391,541,819,5
AP,2020-12-04,60751,360,823,4
AP,2020-12-05,61053,302,826,3
AP,2020-12-06,61177,124,827,1
AP,2020-12-07,61393,216,831,4
AP,2020-12-08,61607,214,834,3
AP,2020-12-09,61925,318,839,5
AP,2020-12-10,62221,296,842,3
AP,2020-12-11,62764,543,846,4
AP,2020-12-12,63042,278,849,3
AP,2020-12-13,63313,271,849,0
AP,2020-12-14,63601,288,854,5
AP,2020-12-15,63601,0,854,0
AP,2020-12-16,64303,702,861,7
AP,2020-12-17,64549,246,864,3
AP,2020-12-18,64549,0,864,0
AP,2020-12-19,65109,560,875,11
AP,2020-12-20,65215,106,875,0
AP,2020-12-21,65422,207,880,5
AP,2020-12-22,65712,290,885,5
AP,2020-12-23,65938,226,891,6
AP,2020-12-24,66132,194,897,6
AP,2020-12-25,66221,89,899,2
AP,2020-12-26,66293,72,901,2
AP,2020-12-27,66724,431,901,0
AP,2020-12-28,67149,425,907,6
AP,2020-12-29,67405,256,913,6
AP,2020-12-30,67702,297,919,6
AP,2020-12-31,68201,499,925,6
AP,2021-01-01,68361,160,926,1
AP,2021-01-02,68441,80,927,1
AP,2021-01-03,68568,127,927,0
AP,2021-01-04,68775,207,936,9
AP,2021-01-05,69096,321,943,7
AP,2021-01-06,69469,373,950,7
AP,2021-01-07,69874,405,956,6
AP,2021-01-08,70344,470,962,6
AP,2021-01-09,70676,332,969,7
AP,2021-01-10,70902,226,969,0
AP,2021-01-11,71287,385,976,7
AP,2021-01-12,71689,402,981,5
AP,2021-01-13,72049,360,987,6
AP,2021-01-14,72422,373,991,4
AP,2021-01-15,72824,402,994,3
AP,2021-01-16,73213,389,996,2
AP,2021-01-17,73417,204,996,0
AP,2021-01-18,73626,209,1005,9
AP,2021-01-19,74045,419,1010,5
AP,2021-01-20,74310,265,1016,6
AP,2021-01-21,74535,225,1019,3
AP,2021-01-22,74874,339,1022,3
AP,2021-01-23,75054,180,1025,3
AP,2021-01-24,75249,195,1025,0
AP,2021-01-25,75400,151,1032,7
AP,2021-01-26,75641,241,1036,4
AP,2021-01-27,75940,299,1040,4
AP,2021-01-28,76311,371,1048,8
AP,2021-01-29,76688,377,1057,9
AP,2021-01-30,76884,196,1059,2
AP,2021-01-31,77041,157,1059,0
AP,2021-02-01,77404,363,1064,5
AP,2021-02-02,77729,325,1066,2
AP,2021-02-03,77989,260,1069,3
AP,2021-02-04,78213,224,1070,1
AP,2021-02-05,78423,210,1074,4
AP,2021-02-06,78646,223,1079,5
AP,2021-02-07,78799,153,1079,0
AP,2021-02-08,78990,191,1083,4
AP,2021-02-09,79274,284,1086,3
AP,2021-02-10,79504,230,1089,3
AP,2021-02-11,79835,331,1093,4
AP,2021-02-12,80191,356,1098,5
AP,2021-02-13,80374,183,1102,4
AP,2021-02-14,80528,154,1102,0
AP,2021-02-15,80663,135,1106,4
AP,2021-02-16,80940,277,1112,6
AP,2021-02-17,81211,271,1116,4
AP,2021-02-18,81470,259,1120,4
AP,2021-02-19,81689,219,1121,1
BA,2020-02-25,0,0,0,0
BA,2020-02-26,0,0,0,0
